longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,geometry
24.372583,57.371966,2013-08-22T18:31:00Z,2.8,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.372583|57.371966
24.382116,57.270166,2013-08-23T09:55:00Z,2.8,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.382116|57.270166
24.371949,57.355783,2013-08-23T11:31:00Z,2.8,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.371949|57.355783
23.104533,57.380166,2013-08-30T10:20:00Z,3.1,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.104533|57.380166
23.05815,57.395366,2013-08-30T12:35:00Z,3.5,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.05815|57.395366
22.9064,57.458083,2013-08-30T16:55:00Z,3.9,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,22.9064|57.458083
22.9064,57.458083,2013-08-30T17:55:00Z,4,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,22.9064|57.458083
22.926483,57.433966,2013-08-30T18:25:00Z,3.5,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,22.926483|57.433966
22.933816,57.437416,2013-08-31T08:15:00Z,3.7,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,22.933816|57.437416
22.961283,57.43115,2013-08-31T09:20:00Z,4,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,22.961283|57.43115
22.982266,57.4243,2013-08-31T10:25:00Z,10.5,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,22.982266|57.4243
23.00685,57.414466,2013-08-31T11:20:00Z,10.5,9,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.00685|57.414466
23.030483,57.402999,2013-08-31T13:20:00Z,3.9,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.030483|57.402999
23.55,57.72,2013-09-09T12:05:00Z,7.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.55|57.72
23.6167,57.6167,2013-09-09T00:00:00Z,6.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
23.7667,57.4167,2013-09-09T12:20:00Z,6.6,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167
23.85,57.3,2013-09-09T12:25:00Z,6.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.4718,58.4311,2013-09-09T00:00:00Z,4.2,15,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,,EE_18,1926.65785695,1086062.9138,6931317200.6,23.4718|58.4311
22.2333,57.8833,2013-09-09T00:00:00Z,6.6,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.2333|57.8833
22.3154,57.8233,2013-09-09T13:02:00Z,7.4,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.3154|57.8233
22.3333,57.7667,2013-09-09T00:00:00Z,8.4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.3333|57.7667
23.9333,57.1667,2013-09-09T00:00:00Z,6.8,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667
22.41,57.8433,2013-11-08T15:50:00Z,2.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.41|57.8433
23.4833,57.4,2013-11-09T08:55:00Z,3.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4
23.6167,57.6167,2013-11-09T10:50:00Z,3,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
23.7667,57.4167,2013-11-09T13:00:00Z,3,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167
23.85,57.3,2013-11-09T14:15:00Z,4.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.9333,57.1667,2013-11-09T15:40:00Z,3.5,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667
23.92,57.025,2013-11-10T08:05:00Z,3,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
23.8883,57.055,2013-11-10T08:30:00Z,3,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8883|57.055
24.0017,57.0833,2013-11-10T09:48:00Z,2.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,2013-11-10T10:08:00Z,2.4,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
24.25,57.1683,2013-11-10T12:00:00Z,3.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.2167,57.1833,2013-11-10T12:33:00Z,3.1,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.2167|57.1833
24.3733,57.315,2013-11-10T14:23:00Z,2.6,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.2867,57.3133,2013-11-10T14:57:00Z,3,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2867|57.3133
24.0833,57.35,2013-11-10T16:13:00Z,4,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
23.9167,57.85,2013-11-11T09:05:00Z,4,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.9167|57.85
24.0017,57.0833,1996-05-08T14:35:00Z,2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1996-05-08T16:05:00Z,2.2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
23.92,57.025,1996-05-08T18:05:00Z,2.2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
22.9833,57.5667,1996-05-09T04:40:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667
23.6167,57.6167,1996-05-09T08:30:00Z,3.5,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
24.1167,57.6,1996-05-09T13:10:00Z,2.1,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6
24.0833,57.35,1996-05-09T16:00:00Z,2,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
24.3733,57.315,1996-05-09T17:40:00Z,2.3,16,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
23.85,57.3,1996-05-10T03:00:00Z,2.8,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.6667,57.1667,1996-05-10T08:30:00Z,2.4,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
24.0017,57.0833,1996-05-22T11:40:00Z,1.8,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1996-05-22T12:25:00Z,1.8,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
23.92,57.025,1996-05-22T13:25:00Z,2.2,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
23.4867,57.0467,1996-05-22T15:30:00Z,1.8,16,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
23.6667,57.1667,1996-05-22T17:05:00Z,1.9,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
23.85,57.3,1996-05-22T18:45:00Z,2.3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.4833,57.4,1996-05-23T03:00:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4
22.9833,57.5667,1996-05-23T06:00:00Z,3.5,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667
23.6167,57.6167,1996-05-23T08:50:00Z,2.6,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
24.1167,57.6,1996-05-23T11:50:00Z,2.4,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6
24.0833,57.35,1996-05-23T14:15:00Z,2.2,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
24.3733,57.315,1996-05-23T15:55:00Z,3,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.25,57.1683,1996-05-23T17:25:00Z,2.2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
23.85,57.3,1996-06-13T08:20:00Z,2.5,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.9333,57.1667,1996-06-13T10:50:00Z,3,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667
23.9833,57.1,1996-06-13T11:45:00Z,2,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
24.0017,57.0833,1996-06-13T13:05:00Z,2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.92,57.025,1996-06-17T07:00:00Z,2,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
23.4867,57.0467,1996-06-17T09:10:00Z,2.5,17,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
24.3733,57.315,1996-06-17T14:15:00Z,2,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.25,57.1683,1996-06-17T16:10:00Z,2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.0017,57.0833,1996-06-17T18:00:00Z,1.8,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
24.0017,57.0833,1996-07-18T08:20:00Z,2.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1996-07-18T09:30:00Z,2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
23.9333,57.1667,1996-07-18T11:46:00Z,4.5,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667
23.85,57.3,1996-07-18T12:58:00Z,4.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.7667,57.4167,1996-07-18T15:40:00Z,3.7,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167
23.6167,57.6167,1996-07-18T16:35:00Z,3.7,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
23.6667,57.1667,1996-07-19T02:24:00Z,3.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
23.4867,57.0467,1996-07-19T04:15:00Z,3.5,17,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
23.705,56.9767,1996-07-19T05:45:00Z,3.2,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.705|56.9767
23.7433,56.98,1996-07-19T07:10:00Z,2.5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98
23.92,57.025,1996-07-19T08:57:00Z,2.5,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
23.9683,57.0433,1996-07-19T10:08:00Z,3,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433
24.097,57.0986,1996-07-19T11:41:00Z,3,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986
24.25,57.1683,1996-07-19T13:10:00Z,2.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.3667,57.24,1996-07-19T14:57:00Z,2.5,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24
24.3733,57.315,1996-07-19T16:07:00Z,2.7,16,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.0833,57.35,1996-07-19T18:15:00Z,4,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
23.4833,57.4,1996-08-22T10:10:00Z,3.5,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4
23.7667,57.4167,1996-08-22T12:20:00Z,3.4,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167
23.85,57.3,1996-08-22T15:00:00Z,3.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.6667,57.1667,1996-08-22T18:00:00Z,2.8,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
24.3733,57.315,1996-08-23T03:00:00Z,3.7,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.3667,57.24,1996-08-23T03:45:00Z,3.3,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24
24.25,57.1683,1996-08-23T04:55:00Z,3.6,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.097,57.0986,1996-08-23T06:25:00Z,3.5,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986
23.4867,57.0467,1996-08-23T09:00:00Z,3.4,12,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
23.705,56.9767,1996-08-23T10:20:00Z,3,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.705|56.9767
23.7433,56.98,1996-08-23T11:05:00Z,3.4,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98
24.0017,57.0833,1996-09-18T06:40:00Z,2.2,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1996-09-18T07:30:00Z,2.1,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
24.25,57.1683,1996-09-18T09:30:00Z,2.4,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.3733,57.315,1996-09-18T11:30:00Z,3.8,11,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.0833,57.35,1996-09-18T13:30:00Z,2,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
23.6167,57.6167,1996-09-18T16:40:00Z,3.6,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
23.85,57.3,1996-09-19T03:30:00Z,3.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.6667,57.1667,1996-09-19T05:30:00Z,3.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
23.4867,57.0467,1996-09-19T07:30:00Z,2.4,12,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
23.92,57.025,1996-09-19T09:40:00Z,2.1,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
24.0017,57.0833,1996-10-11T07:30:00Z,2.5,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1996-10-11T07:55:00Z,3.1,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
