longitude,visit_date,color_id,latitude,fid,station_vi,transparen,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,geometry,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
22.9833,2000-08-27T05:00:00Z,9,57.5667,3173,200223,3.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,27,8,2000,2000,Jun-01:Aug-30,TRUE,summer
22.8167,2000-08-27T07:20:00Z,11,57.5333,3174,200224,2.5,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.8167|57.5333,27,8,2000,2000,Jun-01:Aug-30,TRUE,summer
22.6167,2000-08-27T09:30:00Z,11,57.7333,3175,200225,2.9,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.6167|57.7333,27,8,2000,2000,Jun-01:Aug-30,TRUE,summer
22.8833,2000-08-27T11:15:00Z,11,57.7976,3176,200226,2.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.8833|57.7976,27,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.6167,2000-08-27T15:15:00Z,13,57.6167,3177,200227,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,27,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.0665,2000-08-28T05:00:00Z,11,57.8827,3178,200229,2.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0665|57.8827,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.2433,2000-08-28T06:05:00Z,11,57.88,3179,200230,2.3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2433|57.88,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.1167,2000-08-28T09:25:00Z,11,57.6,3180,200232,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.3367,2000-08-28T11:55:00Z,19,57.5933,3181,200233,3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.3533,2000-08-28T13:22:00Z,19,57.4483,3182,200234,2.3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.3733,2000-08-28T14:50:00Z,19,57.315,3183,200235,2.5,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.0833,2000-08-28T16:35:00Z,13,57.35,3184,200236,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.7667,2000-08-28T19:00:00Z,11,57.4167,3185,200237,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.85,2000-08-29T05:00:00Z,11,57.3,3186,200238,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.1505,2000-08-29T07:00:00Z,11,57.2233,3187,200239,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.1505|57.2233,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.3667,2000-08-29T08:25:00Z,19,57.24,3188,200240,2.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.25,2000-08-29T09:35:00Z,19,57.1683,3189,200241,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.2167,2000-08-29T12:05:00Z,19,57.1833,3190,200242,2.3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.2167|57.1833,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.097,2000-08-29T13:45:00Z,19,57.0986,3191,200243,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.9333,2000-08-29T15:05:00Z,19,57.1667,3192,200244,2.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.9565,2000-08-29T16:30:00Z,19,57.1243,3193,200245,1.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9565|57.1243,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.9833,2000-08-29T17:30:00Z,19,57.1,3194,200246,1.4,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.9792,2000-08-29T18:55:00Z,21,57.0737,3195,200247,1.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
24.0017,2000-08-29T19:30:00Z,21,57.0833,3196,200248,1.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,29,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.9683,2000-08-30T07:00:00Z,17,57.0433,3197,200249,2.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433,30,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.92,2000-08-30T08:15:00Z,19,57.025,3198,200250,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,30,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.8883,2000-08-30T10:40:00Z,21,57.055,3199,200251,1.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8883|57.055,30,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.7433,2000-08-30T12:00:00Z,11,56.98,3200,200252,2.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98,30,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.6667,2000-08-30T13:50:00Z,11,57.1667,3201,200253,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667,30,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.85,2000-08-30T16:22:00Z,9,57.3,3202,200254,4.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,30,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.8083,2000-08-28T11:20:00Z,15,56.9817,3203,200256,1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8083|56.9817,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.786,2000-08-28T11:45:00Z,15,56.9772,3204,200257,1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.786|56.9772,28,8,2000,2000,Jun-01:Aug-30,TRUE,summer
23.8083,2000-09-01T10:20:00Z,21,56.9817,3205,200258,1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8083|56.9817,1,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.786,2000-09-01T11:00:00Z,19,56.9772,3206,200259,1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.786|56.9772,1,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9792,2000-09-13T11:40:00Z,21,57.0737,3207,200261,1.4,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.0017,2000-09-13T12:10:00Z,21,57.0833,3208,200262,1.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.097,2000-09-13T13:15:00Z,19,57.0986,3209,200263,1.1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.25,2000-09-13T14:25:00Z,19,57.1683,3210,200264,1.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.3667,2000-09-13T15:35:00Z,19,57.24,3211,200265,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.3733,2000-09-13T16:28:00Z,15,57.315,3212,200266,2.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.0833,2000-09-13T18:00:00Z,11,57.35,3213,200267,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9191,2000-09-13T19:20:00Z,11,57.3401,3214,200268,1.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.9191|57.3401,13,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.1167,2000-09-14T06:00:00Z,11,57.6,3215,200269,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,14,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.6167,2000-09-14T08:25:00Z,11,57.6167,3216,200270,3.4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,14,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
22.9833,2000-09-14T12:05:00Z,11,57.5667,3217,200271,4.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,14,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.4833,2000-09-14T15:10:00Z,11,57.4,3218,200272,3.6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,14,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.2754,2000-09-14T17:45:00Z,11,57.173,3219,200273,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2754|57.173,14,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.4867,2000-09-14T19:35:00Z,11,57.0467,3220,200274,2.6,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,14,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.6667,2000-09-15T05:50:00Z,11,57.1667,3221,200275,3.6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.7667,2000-09-15T08:30:00Z,11,57.4167,3222,200276,3.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9191,2000-09-15T10:05:00Z,11,57.3401,3223,200277,3.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.9191|57.3401,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.7433,2000-09-15T15:45:00Z,11,56.98,3224,200278,2.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.92,2000-09-15T16:55:00Z,15,57.025,3225,200279,3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9683,2000-09-15T17:35:00Z,15,57.0433,3226,200280,3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,2000-09-15T18:25:00Z,17,57.1,3227,200281,2.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,15,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,2000-09-26T06:00:00Z,11,57.3,3228,200282,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9333,2000-09-26T10:50:00Z,13,57.1667,3229,200283,4,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,2000-09-26T11:45:00Z,11,57.1,3230,200284,3.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9498,2000-09-26T12:25:00Z,17,57.085,3231,200285,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9498|57.085,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.92,2000-09-26T12:50:00Z,19,57.0717,3232,200286,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.0717,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.8883,2000-09-26T13:20:00Z,19,57.055,3233,200287,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8883|57.055,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9202,2000-09-26T13:50:00Z,11,57.048,3234,200288,2.3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9202|57.048,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9443,2000-09-26T14:35:00Z,17,57.073,3235,200290,2.1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9443|57.073,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.968,2000-09-26T15:00:00Z,17,57.0822,3236,200291,1.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.968|57.0822,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9938,2000-09-26T15:20:00Z,17,57.0925,3237,200292,1.4,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9938|57.0925,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.0227,2000-09-26T15:40:00Z,17,57.0905,3238,200293,1.3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0227|57.0905,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.0017,2000-09-26T16:05:00Z,17,57.0833,3239,200294,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9973,2000-09-26T16:50:00Z,21,57.0787,3240,200295,1.1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9973|57.0787,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9932,2000-09-26T17:00:00Z,21,57.0755,3241,200296,1.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9932|57.0755,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9792,2000-09-26T17:15:00Z,21,57.0737,3242,200297,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737,26,9,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.0017,2000-10-13T11:00:00Z,11,57.0833,3243,200303,2.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9792,2000-10-13T11:55:00Z,11,57.0737,3244,200304,3.3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,2000-10-13T12:40:00Z,11,57.1,3245,200305,3.3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9333,2000-10-13T13:44:00Z,9,57.1667,3246,200306,6.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,2000-10-13T15:10:00Z,9,57.3,3247,200307,6.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.0833,2000-10-13T16:40:00Z,9,57.35,3248,200308,5.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,13,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.6167,2000-10-14T07:30:00Z,9,57.6167,3249,200311,3.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,14,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
22.9833,2000-10-14T11:05:00Z,9,57.5667,3250,200312,4.3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,14,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.4833,2000-10-14T14:20:00Z,9,57.4,3251,200313,5.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,14,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.2123,2000-10-14T16:05:00Z,9,57.3275,3252,200314,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2123|57.3275,14,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,2000-10-15T08:00:00Z,9,57.3,3253,200317,6.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,15,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,2000-10-27T14:00:00Z,9,57.3,3254,200318,5.4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,27,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9333,2000-10-27T15:35:00Z,9,57.1667,3255,200319,4.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667,27,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.9833,2000-10-27T16:40:00Z,11,57.1,3256,200320,4.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,27,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
24.0017,2000-10-27T17:15:00Z,15,57.0833,3257,200321,2.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,27,10,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.85,2000-11-09T12:55:00Z,11,57.3,3258,200323,4.1,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,9,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.5658,2000-11-09T14:15:00Z,12,57.283,3259,200324,3.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.5658|57.283,9,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.4833,2000-11-09T15:40:00Z,11,57.4,3260,200325,4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,9,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
23.6167,2000-11-10T06:20:00Z,9,57.6167,3261,200330,3.6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,10,11,2000,2000,Sep-01:Nov-30,TRUE,autumn
