longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
23.9833,57.1,1999-09-21T11:10:00Z,4.3,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,21,9,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1999-09-22T08:00:00Z,3.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22,9,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1999-09-22T16:25:00Z,3,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,22,9,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1999-10-06T12:57:00Z,3.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,10,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1999-10-06T17:00:00Z,3,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,10,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1999-10-22T12:40:00Z,3.9,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22,10,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1999-11-04T12:05:00Z,3.1,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,4,11,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1999-11-06T11:15:00Z,3.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,11,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1999-11-25T12:05:00Z,3.9,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,11,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1999-11-25T16:05:00Z,3.4,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,11,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1999-12-15T11:45:00Z,2.5,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,15,12,1999,2000,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1999-12-15T15:45:00Z,3.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,12,1999,2000,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1993-01-08T09:40:00Z,4,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,1,1993,1993,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,1993-01-08T11:20:00Z,2.8,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,1,1993,1993,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1993-01-20T09:10:00Z,4,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,1,1993,1993,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1993-02-08T08:55:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,2,1993,1993,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1993-03-16T08:50:00Z,5.5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,16,3,1993,1993,Mar-02:May-30,FALSE,spring
23.85,57.3,1993-03-30T09:15:00Z,4.5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,3,1993,1993,Mar-02:May-30,FALSE,spring
23.9833,57.1,1993-04-07T11:25:00Z,1.3,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,4,1993,1993,Mar-02:May-30,FALSE,spring
23.85,57.3,1993-04-15T07:50:00Z,3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,4,1993,1993,Mar-02:May-30,FALSE,spring
23.9833,57.1,1993-04-15T09:25:00Z,1.6,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,15,4,1993,1993,Mar-02:May-30,FALSE,spring
23.85,57.3,1993-04-28T09:20:00Z,2.1,18,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,28,4,1993,1993,Mar-02:May-30,FALSE,spring
23.9833,57.1,1993-04-28T11:35:00Z,1.6,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,28,4,1993,1993,Mar-02:May-30,FALSE,spring
23.9833,57.1,1993-05-10T12:25:00Z,2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,5,1993,1993,Mar-02:May-30,FALSE,spring
23.85,57.3,1993-05-19T08:00:00Z,4,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,19,5,1993,1993,Mar-02:May-30,FALSE,spring
23.85,57.3,1993-05-26T08:15:00Z,4.5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,5,1993,1993,Mar-02:May-30,FALSE,spring
23.85,57.3,1993-06-04T08:10:00Z,5.2,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,4,6,1993,1993,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1993-06-04T10:15:00Z,3.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,4,6,1993,1993,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1993-06-16T08:10:00Z,4,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,16,6,1993,1993,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1993-06-29T07:55:00Z,3.8,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,6,1993,1993,Jun-01:Aug-30,FALSE,summer
